TEAM_ID,MISSION_TIME,PACKET_COUNT,PACKET_TYPE,TP_ALTITUDE,TP_TEMP,TP_VOLTAGE,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,MAG_R,MAG_P,MAG_Y,POINTING_ERROR,TP_SOFTWARE_STATE
1095,09:00:32,514,T,1.7,58.44,8.63,-0.006,-0.0055,-0.0049,-0.1006,0.747,9.0362,40.4085,81.7261,-37.1005,0.91,Standby
1095,09:00:32,515,T,1.7,58.37,8.63,0.0039,0.0123,0.0072,-0.1197,0.7758,8.9691,39.5066,91.225,-0.1734,1.53,Standby
1095,09:00:32,516,T,1.7,59.06,8.63,-0.0083,-0.0006,0.0032,-0.1341,0.7662,9.0553,38.2438,117.9293,-13.5226,0.77,Standby
1095,09:00:33,517,T,1.7,58.95,8.63,-0.0009,0.0044,-0.0029,-0.1197,0.7901,9.0601,38.6046,88.1782,-0.6935,1.66,Standby
1095,09:00:33,518,T,1.7,59.01,8.63,0.0007,0.0178,-0.0173,-0.1341,0.7183,9.0984,36.6202,115.241,-10.9221,1.45,Standby
1095,09:00:33,519,T,1.7,58.59,8.63,-0.012,0.0023,-0.0016,-0.1245,0.7375,9.0314,38.9654,87.8197,-3.8141,1.05,Standby
1095,09:00:33,520,T,1.7,58.31,8.63,0.0004,0.0044,0.0027,-0.1245,0.7662,9.0266,36.8006,112.9111,-7.2814,1.72,Standby
1095,09:00:34,521,T,1.7,59.05,8.63,-0.0004,-0.0142,-0.0057,-0.0958,0.7853,9.0793,35.8987,127.7866,-53.2236,1.27,Standby
1095,09:00:34,522,T,1.7,58.32,8.63,-0.0089,0.0039,0.0004,-0.1341,0.7566,8.8829,37.5222,112.5526,-7.2814,0.96,Standby
1095,09:00:34,523,T,1.7,58.83,8.63,-0.0072,0.0005,0.0059,-0.1149,0.7566,8.9931,36.0791,129.3997,-50.6231,0.83,Standby
1095,09:00:34,524,T,1.7,58.57,8.63,0.0025,0.0054,0.0028,-0.0766,0.838,9.0793,37.1614,110.4019,-80.789,1.15,Standby
1095,09:00:35,525,T,1.7,58.33,8.63,-0.0049,-0.0051,0.0006,-0.1054,0.7662,9.0745,40.5889,85.1313,-53.2236,0.88,Standby
1095,09:00:35,526,T,1.7,58.72,8.63,-0.0032,0.0052,0,-0.1054,0.7806,9.0649,37.3418,114.1656,-79.9221,1.55,Standby
1095,09:00:35,527,T,1.7,58.86,8.63,0.0037,-0.0019,-0.0055,-0.1341,0.7614,9.0553,39.1458,87.6405,-57.3844,1.63,Standby
1095,09:00:35,528,T,1.7,58.27,8.63,-0.0064,0.0011,-0.0109,-0.1245,0.7566,9.1511,38.2438,82.443,-11.0955,0.42,Standby
1095,09:00:36,529,T,1.7,58.56,8.63,-0.0069,0.0024,-0.0098,-0.1245,0.7375,9.0505,40.2282,87.9989,-60.5051,0.92,Standby
1095,09:00:36,530,T,1.7,59.1,8.63,-0.0061,0.0091,-0.0073,-0.1197,0.7806,9.0458,37.1614,80.2923,-14.5628,1.27,Standby
1095,09:00:36,531,T,1.7,58.99,8.63,-0.0013,0.0146,-0.0045,-0.1197,0.771,9.0793,40.5889,101.6199,2.6005,1.21,Standby
1095,09:00:37,532,T,1.7,58.76,8.63,-0.0049,0.0096,-0.0079,-0.1197,0.7566,8.9931,37.883,80.2923,-19.4171,0.48,Standby
1095,09:00:37,533,T,1.7,58.92,8.63,-0.0015,0.0019,0.0004,-0.1293,0.7422,9.0314,38.6046,98.9316,1.7337,1.15,Standby
1095,09:00:37,534,T,1.7,58.34,8.63,-0.0048,-0.0074,-0.0026,-0.1197,0.747,9.041,36.2595,125.2775,-28.6055,1.5,Standby
1095,09:00:37,535,T,1.7,58.69,8.63,0.0027,-0.0065,0.0074,-0.1293,0.7806,9.0697,35.3575,122.9476,-73.1608,1.2,Standby
1095,09:00:38,536,T,1.7,58.8,8.63,-0.0036,-0.0079,0.0164,-0.1149,0.7518,9.0218,36.6202,123.1268,-25.8317,1.53,Standby
1095,09:00:38,537,T,1.7,58.9,8.63,-0.0044,-0.0039,-0.0097,-0.1149,0.7758,9.132,36.8006,123.6645,-70.7337,0.58,Standby
1095,09:00:38,538,T,1.7,58.69,8.63,0.002,0.0074,0.0036,-0.1197,0.7279,8.9548,38.2438,98.2147,-74.8945,1.49,Standby
1095,09:00:38,539,T,1.7,59.35,8.63,-0.0003,0.0131,0.0086,-0.1197,0.7853,9.041,37.5222,126.8905,-66.5729,0.59,Standby
1095,09:00:39,540,T,1.7,58.41,8.63,-0.0084,0.0043,0.0047,-0.091,0.771,9.1703,38.785,100.5446,-78.5352,0.54,Standby
1095,09:00:39,541,T,1.7,59.22,8.63,-0.0051,0.0123,-0.0105,-0.1054,0.7327,8.9931,36.8006,127.9659,-62.7588,0.88,Standby
1095,09:00:39,542,T,1.8,58.88,8.63,-0.0036,0.0118,0.0035,-0.1101,0.8093,9.0122,38.0634,104.4875,-79.9221,1.6,Standby
1095,09:00:39,543,T,1.8,59.01,8.63,-0.0057,-0.0049,0.0022,-0.091,0.7853,9.0314,40.2282,80.83,-40.0478,0.34,Standby
1095,09:00:40,544,T,1.7,58.99,8.63,0.0031,-0.0077,0.0119,-0.0958,0.8332,9.0314,37.1614,105.0252,-80.789,1.8,Standby
1095,09:00:40,545,T,1.7,58.6,8.63,-0.0105,-0.023,-0.0022,-0.1101,0.7566,9.0841,39.687,84.5937,-44.3819,0.42,Standby
1095,09:00:40,546,T,1.7,59.18,8.63,-0.0007,0.0044,-0.0006,-0.1437,0.747,9.0074,38.6046,87.4613,-1.7337,0.35,Standby
1095,09:00:40,547,T,1.7,58.56,8.63,-0.0088,-0.0094,-0.0008,-0.1101,0.7758,9.017,40.0478,84.2352,-46.4623,0.34,Standby
1095,09:00:41,548,T,1.7,59.42,8.63,-0.01,0.0096,0.002,-0.1149,0.7375,9.0745,38.785,86.2067,-4.6809,1.59,Standby
1095,09:00:41,549,T,1.7,59.37,8.63,-0.0055,0.0064,-0.0041,-0.1054,0.7806,9.0218,37.3418,109.5058,-5.0276,0.66,Standby
1095,09:00:41,550,T,1.7,58.84,8.63,-0.0051,0.0144,-0.004,-0.1101,0.7614,9.108,35.8987,127.4282,-47.6759,0.96,Standby
1095,09:00:41,551,T,1.7,58.67,8.63,-0.0121,-0.0067,0,-0.1149,0.7614,9.0458,39.3262,107.5343,-2.7739,1.27,Standby
1095,09:00:42,552,T,1.7,58.59,8.63,0.0051,0.0076,0.0148,-0.1101,0.7949,8.9883,36.981,128.5035,-43.1684,1.19,Standby
1095,09:00:42,553,T,1.7,59.26,8.63,-0.0016,-0.0166,0.0027,-0.1101,0.771,9.1032,36.6202,114.8825,-79.5754,1.48,Standby
1095,09:00:42,554,T,1.7,59.38,8.63,-0.0057,0.0028,-0.0046,-0.1054,0.7422,8.9979,36.6202,126.3528,-36.5804,1.9,Standby
1095,09:00:42,555,T,1.7,59.38,8.63,-0.0056,-0.003,-0.0045,-0.1149,0.7758,9.0314,36.6202,119.5423,-76.4548,0.87,Standby
1095,09:00:43,556,T,1.7,58.62,8.63,-0.0055,0.013,-0.0082,-0.1149,0.771,9.0362,39.8674,92.3003,-70.2136,0.55,Standby
1095,09:00:43,557,T,1.7,58.79,8.63,-0.0024,-0.0015,0.0032,-0.1101,0.7662,8.9931,38.785,80.83,-19.9372,0.74,Standby
1095,09:00:43,558,T,1.7,58.96,8.63,0.0005,0.0075,0.0094,-0.1245,0.7566,9.0122,39.687,94.9887,-69,1.55,Standby
1095,09:00:44,559,T,1.7,59.11,8.63,0.0003,-0.0045,0.0099,-0.1149,0.7662,9.0889,39.3262,80.2923,-24.6181,1.58,Standby
1095,09:00:44,560,T,1.7,59.11,8.63,-0.0089,-0.0014,0.0095,-0.1101,0.7662,8.9931,37.3418,96.9601,-73.6809,1.46,Standby
1095,09:00:44,561,T,1.7,59.58,8.63,0.0003,-0.0026,-0.005,-0.091,0.8141,9.1128,38.785,80.1131,-28.2588,1.26,Standby
1095,09:00:44,562,T,1.7,58.73,8.63,-0.0123,-0.0014,-0.0107,-0.1006,0.7518,9.0889,39.3262,92.4795,2.0804,1.99,Standby
1095,09:00:45,563,T,1.7,59.17,8.63,-0.0055,0.0075,-0.0118,-0.1293,0.7662,9.0745,37.7026,119.9008,-18.2035,1.13,Standby
1095,09:00:45,564,T,1.7,59.67,8.63,0.0007,0.0018,0.0062,-0.1197,0.7758,9.0218,39.8674,90.8665,0.1734,1.57,Standby
1095,09:00:45,565,T,1.7,59.03,8.63,-0.0065,0.0059,-0.003,-0.1101,0.7327,9.0218,37.7026,116.6748,-14.0427,1.16,Standby
1095,09:00:45,566,T,1.7,58.75,8.63,0.0085,0.0068,0.0139,-0.1245,0.7901,8.9643,39.1458,88.7158,-2.9472,1.6,Standby
1095,09:00:46,567,T,1.7,59.15,8.63,-0.0032,-0.0049,-0.0046,-0.1054,0.8093,9.0697,38.0634,116.3163,-12.6558,0.44,Standby
1095,09:00:46,568,T,1.7,58.96,8.63,0.0021,-0.0058,0.0079,-0.1101,0.7758,9.0697,34.9967,128.6828,-57.9045,0.73,Standby
1095,09:00:46,569,T,1.8,59.54,8.63,-0.0021,0.0068,-0.0046,-0.1293,0.747,9.108,37.883,112.9111,-9.0151,1.23,Standby
1095,09:00:46,570,T,1.8,59.29,8.63,-0.0027,-0.0047,0.0008,-0.1245,0.7758,8.9979,35.1771,128.5035,-52.8769,0.98,Standby
1095,09:00:47,571,T,1.8,59.37,8.63,-0.0008,0.0006,0.0082,-0.1054,0.7806,9.0218,38.2438,84.2352,-5.201,1.33,Standby
1095,09:00:47,572,T,1.8,59.57,8.63,0.0005,-0.0029,0.0044,-0.1006,0.7758,9.0936,38.785,84.7729,-51.8367,1.55,Standby
1095,09:00:47,573,T,1.8,58.9,8.63,-0.0056,0.0015,-0.0114,-0.1149,0.7566,9.0266,37.5222,112.1942,-81.1357,0.47,Standby
1095,09:00:47,574,T,1.8,59.38,8.63,-0.0016,0.0058,0.003,-0.1054,0.7375,8.9883,38.9654,88.1782,-57.2111,1.15,Standby
1095,09:00:48,575,T,1.8,59.67,8.63,-0.0023,0.0023,0.0086,-0.1197,0.7806,9.0074,36.6202,83.3391,-11.2688,1.92,Standby
1095,09:00:48,576,T,1.8,59.16,8.63,-0.0023,-0.0169,-0.0051,-0.1197,0.7662,9.1415,38.2438,104.3083,-0.6935,1.67,Standby
1095,09:00:48,577,T,1.8,59.69,8.63,-0.0032,0.0011,0.012,-0.1197,0.747,8.9691,36.981,81.5469,-16.8166,1.16,Standby
1095,09:00:48,578,T,1.8,59.3,8.63,-0.0043,-0.005,-0.0036,-0.1054,0.7758,9.1703,40.2282,100.1862,0.8668,0.45,Standby
1095,09:00:49,579,T,1.8,59.85,8.63,-0.01,0.0066,0.0032,-0.1149,0.771,9.0793,35.1771,125.9944,-34.1533,1.29,Standby
1095,09:00:49,580,T,1.8,59.77,8.63,0.0068,0.0055,0.0075,-0.1006,0.8045,9.0793,38.9654,97.8562,1.7337,1.15,Standby
1095,09:00:49,581,T,1.8,59.24,8.63,-0.0087,-0.0014,-0.0005,-0.1006,0.7901,9.0649,36.2595,126.7113,-31.0327,1.66,Standby
1095,09:00:49,582,T,1.8,58.95,8.63,-0.0005,0.006,-0.0071,-0.1054,0.7853,9.0984,39.3262,95.7056,2.7739,0.96,Standby
1095,09:00:50,583,T,1.7,59.6,8.63,-0.0016,-0.0059,-0.0025,-0.1197,0.7758,9.0553,36.4399,125.4567,-24.6181,1.99,Standby
1095,09:00:50,584,T,1.7,59.3,8.63,-0.0049,0.0056,0.0028,-0.1149,0.7614,9.0458,36.6202,123.4853,-69.5201,0.52,Standby
1095,09:00:50,585,T,1.8,59.19,8.63,-0.0061,0.0047,-0.0032,-0.1245,0.7375,9.1032,38.6046,99.29,-74.8945,1.52,Standby
1095,09:00:51,586,T,1.8,59.13,8.63,-0.0071,0.0066,-0.0043,-0.1245,0.7901,8.9979,35.3575,126.5321,-65.8794,1.25,Standby
1095,09:00:51,587,T,1.8,59.62,8.63,-0.0031,-0.0025,-0.0026,-0.1197,0.7853,9.0936,38.0634,102.3368,-77.8417,1.27,Standby
1095,09:00:51,588,T,1.8,59.3,8.63,-0.0048,-0.0049,-0.0025,-0.1101,0.7614,9.0505,39.687,82.443,-37.794,1.35,Standby
1095,09:00:51,589,T,1.8,59.53,8.63,0.0011,0.0001,0.014,-0.1149,0.7518,8.9596,37.5222,106.1005,-79.7488,1.92,Standby
1095,09:00:52,590,T,1.8,59.69,8.63,0.0064,-0.015,0.0052,-0.0766,0.8428,9.0889,40.9497,82.2638,-42.4749,0.77,Standby
1095,09:00:52,591,T,1.8,59.83,8.63,-0.0033,-0.001,0.0032,-0.1149,0.7614,9.1367,38.785,87.6405,-2.9472,0.58,Standby
1095,09:00:52,592,T,1.8,59.21,8.63,-0.0012,0.0094,0.0059,-0.1054,0.7662,8.9931,40.0478,83.5183,-48.8895,1.55,Standby
1095,09:00:52,593,T,1.8,59.52,8.63,-0.0041,-0.0075,0.0042,-0.1101,0.7806,9.0074,37.5222,85.3106,-6.2412,1.57,Standby
1095,09:00:53,594,T,1.8,59.11,8.63,0.0025,0.0044,0.0086,-0.1149,0.7614,8.9883,39.5066,109.1474,-4.3342,0.79,Standby
1095,09:00:53,595,T,1.9,59.61,8.63,-0.0045,-0.0002,0.0062,-0.1054,0.7518,8.9213,37.883,83.5183,-10.0553,1.51,Standby
1095,09:00:53,596,T,1.9,59.11,8.63,-0.0036,0.0043,0.0052,-0.1101,0.7662,9.0936,38.6046,106.459,-2.0804,1.79,Standby
1095,09:00:53,597,T,1.9,59.85,8.63,0.0008,0.0043,-0.0016,-0.1149,0.7853,9.0362,36.981,128.1451,-40.7412,1.46,Standby
1095,09:00:54,598,T,1.9,59.79,8.63,0.0039,0.0038,-0.0081,-0.1101,0.7758,9.0458,41.1301,101.4407,1.0402,1.53,Standby
1095,09:00:54,599,T,1.9,60.09,8.63,-0.0123,-0.0002,-0.0037,-0.0958,0.771,9.0458,35.8987,126.3528,-35.1935,1.72,Standby
1095,09:00:54,600,T,1.9,60.2,8.63,-0.0053,0.0131,-0.0008,-0.1006,0.747,9.017,36.4399,120.08,-73.5076,0.55,Standby
1095,09:00:54,601,T,1.9,59.59,8.63,-0.0055,0.0006,0.0028,-0.1293,0.747,9.0074,41.4909,92.4795,-70.7337,0.86,Standby
1095,09:00:55,602,T,1.9,59.82,8.63,-0.0048,0.0135,-0.0037,-0.1293,0.7375,9.0458,35.8987,122.7684,-71.9473,1.82,Standby
1095,09:00:55,603,T,1.9,59.74,8.63,-0.0081,-0.0045,-0.0105,-0.1101,0.7806,9.0601,40.4085,97.1394,-72.1206,0.61,Standby
1095,09:00:55,604,T,1.9,59.95,8.63,-0.0012,0.0075,-0.0001,-0.1006,0.7806,8.9931,34.8163,126.7113,-68.8267,0.53,Standby
1095,09:00:55,605,T,1.9,60.18,8.63,0.0025,0.0091,-0.003,-0.1149,0.7375,9.1176,38.2438,99.6485,-76.9749,0.74,Standby
1095,09:00:56,606,T,1.9,59.87,8.63,-0.0069,0.0102,0.0038,-0.1149,0.7758,9.0218,38.6046,81.3676,-32.593,1.9,Standby
1095,09:00:56,607,T,1.9,59.48,8.63,-0.006,-0.0059,-0.0001,-0.1245,0.7231,9.041,38.4242,103.0537,-78.1885,1.78,Standby
1095,09:00:56,608,T,1.9,59.5,8.63,-0.0015,-0.0054,0.0071,-0.1054,0.7566,8.9835,39.3262,81.7261,-40.2211,1.67,Standby
1095,09:00:56,609,T,1.9,59.35,8.63,-0.0111,-0.0034,-0.0029,-0.1293,0.7518,9.1032,39.3262,88.5366,-2.4271,1.52,Standby
1095,09:00:57,610,T,1.9,59.86,8.63,-0.0007,0.0007,-0.009,-0.1149,0.7518,9.1128,37.5222,113.2695,-8.3216,1.81,Standby
1095,09:00:57,611,T,1.9,59.72,8.63,-0.0079,0.0046,0.0056,-0.1437,0.747,8.9979,38.9654,86.0275,-7.2814,0.38,Standby
1095,09:00:57,612,T,1.9,60.09,8.63,-0.0111,0.0034,-0.0051,-0.1054,0.7279,9.1032,38.9654,108.9681,-4.1608,1,Standby
1095,09:00:57,613,T,1.9,60.08,8.63,-0.0011,0.0062,-0.0165,-0.1389,0.7135,9.0841,37.1614,84.9521,-9.7085,1.58,Standby
1095,09:00:58,614,T,1.9,60.28,8.63,-0.0059,0.0071,-0.0078,-0.1245,0.747,9.0697,38.785,104.846,-0.5201,0.79,Standby
1095,09:00:58,615,T,1.9,59.62,8.63,-0.0068,-0.0075,0.0088,-0.1101,0.7901,9.1463,35.8987,129.2204,-39.0076,1.21,Standby
1095,09:00:58,616,T,1.9,60.03,8.63,-0.0085,-0.0019,0.0059,-0.1149,0.7135,9.0027,38.2438,99.29,1.3869,1.64,Standby
1095,09:00:59,617,T,1.9,59.96,8.63,0.0057,0.0083,-0.0036,-0.1006,0.7949,9.0793,36.981,126.7113,-33.1131,0.64,Standby
1095,09:00:59,618,T,1.9,59.9,8.63,-0.0037,-0.0023,-0.003,-0.1245,0.7327,9.0841,36.2595,120.9761,-73.6809,0.41,Standby
1095,09:00:59,619,T,1.9,60.09,8.63,-0.0096,0.0086,-0.0028,-0.1149,0.7375,9.0793,40.4085,95.3471,-74.5478,1.1,Standby
1095,09:00:59,620,T,1.9,59.53,8.63,-0.0091,-0.0058,-0.0041,-0.1293,0.7039,9.0553,36.981,123.1268,-71.6005,1.09,Standby
1095,09:01:00,621,T,1.9,59.89,8.63,-0.0028,0.0116,0.002,-0.1245,0.7758,9.0984,38.4242,100.9031,-75.7613,1.17,Standby
1095,09:01:00,622,T,1.9,60.43,8.63,-0.0139,-0.0186,0.0079,-0.1054,0.7566,9.041,39.687,81.0092,-33.6332,0.51,Standby
1095,09:01:00,623,T,1.9,60.13,8.63,0.0007,0.0064,0.0046,-0.1197,0.7614,8.9787,37.1614,102.8745,-76.9749,1.67,Standby
1095,09:01:00,624,T,2,59.59,8.63,-0.008,-0.0023,0.0027,-0.1054,0.7279,9.1176,39.8674,81.9053,-37.2739,1.52,Standby
1095,09:01:01,625,T,2,59.82,8.63,0.0003,0.0043,0.0064,-0.1341,0.7518,8.9739,38.2438,105.3837,-80.4422,0.84,Standby
1095,09:01:01,626,T,2,60.07,8.63,-0.0071,-0.0067,-0.0042,-0.0958,0.771,9.0362,39.5066,79.7546,-40.3945,1.48,Standby
1095,09:01:01,627,T,2,60.51,8.63,0.0025,-0.0085,0.0008,-0.1006,0.7997,9.0745,38.9654,88.1782,-1.7337,1.02,Standby
1095,09:01:01,628,T,2,59.6,8.63,-0.0044,0.0022,-0.0054,-0.1149,0.7518,9.0984,38.6046,113.2695,-8.6683,0.49,Standby
1095,09:01:02,629,T,2,60.22,8.63,-0.0085,0.0011,0.0044,-0.1197,0.7327,8.926,37.7026,85.4898,-3.9874,0.46,Standby
1095,09:01:02,630,T,2,60.38,8.63,0.004,-0.0025,-0.0094,-0.1149,0.7566,9.0889,38.0634,109.8643,-6.0678,0.34,Standby
1095,09:01:02,631,T,2,59.98,8.63,0.0003,0.004,-0.0059,-0.1006,0.7949,9.0793,36.4399,128.3243,-49.5829,1.86,Standby
1095,09:01:02,632,T,2,59.76,8.63,-0.004,-0.0037,0.0018,-0.0862,0.8141,9.0649,36.4399,112.5526,-81.4824,1.57,Standby
1095,09:01:03,633,T,2,60.64,8.63,-0.0056,0.0166,-0.0065,-0.1101,0.7662,9.0697,38.2438,127.6074,-42.3015,0.51,Standby
1095,09:01:03,634,T,2,59.75,8.63,-0.0029,0.0111,0.0024,-0.1101,0.7422,9.0889,37.3418,117.0332,-78.8819,1.77,Standby
1095,09:01:03,635,T,2,60.63,8.63,-0.0061,-0.007,0.0004,-0.0766,0.7662,9.0697,41.4909,91.7626,-68.3066,1.12,Standby
1095,09:01:03,636,T,2,59.99,8.63,0.0044,0.0064,-0.0058,-0.1197,0.7662,8.9979,38.4242,120.6177,-74.0277,1,Standby
1095,09:01:04,637,T,2,59.73,8.63,-0.0035,-0.0029,-0.0162,-0.1006,0.7518,9.0793,39.3262,95.3471,-72.8141,1.33,Standby
1095,09:01:04,638,T,2.1,60.09,8.63,0.0085,0.0013,0.0135,-0.1389,0.7901,8.9883,36.2595,103.0537,-39.0076,1.66,Standby
1095,09:01:04,639,T,2.1,59.98,8.63,-0.002,-0.0207,0.0082,-0.1197,0.8236,9.0505,37.3418,104.1291,-38.3141,0.69,Standby
1095,09:01:04,640,T,2,59.96,8.63,-0.0021,-0.0003,0.0135,-0.0958,0.7518,9.0649,35.8987,104.4875,-38.3141,0.37,Standby
1095,09:01:05,641,T,2,60.29,8.63,0.0069,0.009,0.0202,-0.1341,0.7806,8.9931,37.1614,103.233,-38.8342,1.54,Standby
1095,09:01:05,642,T,2,59.94,8.63,-0.0101,-0.0002,0.0039,-0.1006,0.7901,9.0841,36.8006,103.9499,-39.1809,1.1,Standby
1095,09:01:05,643,T,2,60.09,8.63,-0.0073,0.0092,0.022,-0.1245,0.7566,9.0649,36.6202,103.4122,-37.9674,1.81,Standby
1095,09:01:06,644,T,2,60.72,8.63,0.0077,-0.0043,0.017,-0.0862,0.7853,9.0553,36.6202,103.7706,-39.0076,0.65,Standby
1095,09:01:06,645,T,2,59.91,8.63,0.0024,0.0019,0.005,-0.091,0.8093,9.017,36.0791,104.3083,-38.1407,1.41,Standby
1095,09:01:06,646,T,2,59.93,8.63,-0.0004,0.0028,0.0046,-0.1101,0.7566,9.0793,36.8006,103.233,-37.4473,1.27,Standby
1095,09:01:06,647,T,2,60.04,8.63,-0.0064,0.0122,0.0104,-0.1101,0.7997,9.0266,36.8006,104.6668,-39.1809,0.34,Standby
1095,09:01:07,648,T,2,60.38,8.63,-0.0125,0.0107,-0.023,-0.0862,0.7375,9.0601,37.1614,101.7992,-36.4071,1.2,Standby
1095,09:01:07,649,T,2,59.97,8.63,-0.0015,0.0187,-0.0162,-0.1149,0.7231,9.0314,37.883,104.6668,-37.794,1.09,Standby
1095,09:01:07,650,T,2,60.76,8.63,-0.0025,0.0022,-0.0095,-0.1293,0.7853,9.0745,36.6202,106.2798,-40.0478,1.69,Standby
1095,09:01:07,651,T,2,60.48,8.63,-0.0016,-0.0005,-0.0133,-0.0958,0.8284,9.1272,36.4399,102.8745,-39.5277,1.67,Standby
1095,09:01:08,652,T,2,60.08,8.63,-0.0033,0.0056,0.032,-0.1341,0.7518,8.9643,37.883,103.9499,-37.1005,0.64,Standby
1095,09:01:08,653,T,2,60.48,8.63,-0.0139,-0.0217,-0.0206,-0.067,0.7279,9.108,36.981,105.5629,-39.701,1.18,Standby
1095,09:01:08,654,T,2,60.73,8.63,0.0172,0.0112,0.0255,-0.1293,0.8524,8.9548,37.5222,103.5914,-38.4875,0.73,Standby
1095,09:01:08,655,T,2,60.76,8.63,-0.0137,-0.0101,0.0098,-0.1197,0.7853,9.0601,36.6202,103.7706,-40.0478,1.94,Standby
1095,09:01:09,656,T,2,60.24,8.63,-0.0121,-0.0034,-0.0099,-0.0575,0.7662,9.0745,36.2595,103.7706,-39.701,0.89,Standby
1095,09:01:09,657,T,2,59.94,8.63,-0.0017,0.0099,-0.0278,-0.1101,0.7375,9.0889,37.1614,103.5914,-39.1809,0.42,Standby
1095,09:01:09,658,T,2,60.16,8.63,-0.0028,-0.0075,0.0058,-0.1293,0.8428,8.9596,38.2438,105.3837,-39.8744,1.02,Standby
1095,09:01:09,659,T,1.9,60.43,8.63,-0.004,0.0084,0.0159,-0.1149,0.6896,8.9787,36.0791,103.5914,-37.794,1.32,Standby
1095,09:01:10,660,T,1.9,59.96,8.63,-0.006,-0.0162,-0.0163,-0.1054,0.7518,9.1128,36.8006,103.9499,-38.4875,1.02,Standby
1095,09:01:10,661,T,1.9,60.64,8.63,-0.0012,0.0148,-0.0131,-0.1293,0.7375,8.9931,36.981,104.4875,-39.0076,0.95,Standby
1095,09:01:10,662,T,1.9,60.43,8.63,0.0008,-0.0106,-0.0111,-0.0718,0.8428,9.0553,37.1614,102.1576,-38.4875,0.7,Standby
1095,09:01:10,663,T,1.9,60.13,8.63,-0.0053,0.0119,-0.0388,-0.1054,0.6608,9.0314,35.5379,103.0537,-37.9674,0.45,Standby
1095,09:01:11,664,T,1.9,60.38,8.63,-0.0024,0.0051,-0.0053,-0.1293,0.8141,9.108,36.6202,102.3368,-38.6608,1.84,Standby
1095,09:01:11,665,T,1.9,59.97,8.63,-0.0115,-0.0166,0.0011,-0.0623,0.7566,9.1415,37.1614,103.5914,-39.1809,1.89,Standby
1095,09:01:11,666,T,1.9,60.51,8.63,-0.0127,0.008,-0.0062,-0.0862,0.7566,8.9213,36.981,104.4875,-36.9272,1.4,Standby
1095,09:01:12,667,T,1.9,60.27,8.63,0.0037,0.019,-0.0067,-0.1389,0.7327,9.0601,37.1614,103.233,-38.4875,1.78,Standby
1095,09:01:12,668,T,1.9,60.42,8.63,-0.0076,0.0062,-0.0185,-0.1293,0.7566,9.0122,37.7026,104.4875,-37.2739,0.4,Standby
1095,09:01:12,669,T,1.9,60.04,8.63,0.002,0.0014,-0.0012,-0.091,0.8141,9.1224,37.883,102.5161,-38.1407,1.08,Standby
1095,09:01:12,670,T,1.9,60.85,8.63,-0.0007,0.002,0.0324,-0.1006,0.8524,9.0984,38.6046,105.0252,-39.1809,0.32,Standby
1095,09:01:13,671,T,1.9,60.87,8.63,-0.0107,-0.0198,0.0175,-0.0814,0.7231,8.9931,39.5066,105.2044,-39.701,1.55,Standby
1095,09:01:13,672,T,1.9,60.55,8.63,0.0061,0.02,-0.0174,-0.1006,0.7997,9.0314,38.2438,102.5161,-38.4875,1.48,Standby
1095,09:01:13,673,T,1.9,60.27,8.63,-0.0039,0.0035,-0.0066,-0.0814,0.7901,9.0984,36.0791,104.6668,-38.8342,1.87,Standby
1095,09:01:13,674,T,1.9,60.34,8.63,-0.0059,-0.0117,-0.0047,-0.0575,0.8093,9.0601,36.6202,104.4875,-39.0076,1.54,Standby
1095,09:01:14,675,T,1.9,60.44,8.63,0.0011,-0.0118,-0.0177,-0.067,0.8572,9.132,37.7026,103.4122,-39.3543,0.68,Standby
1095,09:01:14,676,T,1.9,60.53,8.63,-0.0124,-0.0211,-0.037,-0.0862,0.6656,9.1272,36.2595,104.846,-40.3945,1.39,Standby
1095,09:01:14,677,T,1.9,60.47,8.63,0.0052,0.0176,0.0132,-0.1628,0.7375,9.0745,35.5379,103.0537,-39.3543,1.97,Standby
1095,09:01:14,678,T,1.9,60.39,8.63,-0.0005,-0.0042,0.0296,-0.1628,0.771,8.9452,36.981,105.2044,-39.701,1.73,Standby
1095,09:01:15,679,T,1.9,60.94,8.63,0.0012,-0.0093,0.0325,-0.0958,0.771,9.175,38.6046,104.3083,-39.1809,0.88,Standby
1095,09:01:15,680,T,1.9,60.15,8.63,0.0015,0.0146,0.0245,-0.1484,0.7135,8.9356,37.1614,103.5914,-37.794,0.72,Standby
1095,09:01:15,681,T,1.9,60.36,8.63,-0.0041,-0.0057,0.0196,-0.0766,0.8332,9.108,36.6202,103.4122,-37.9674,0.69,Standby
1095,09:01:15,682,T,1.9,60.22,8.63,-0.0035,0.0183,0.0112,-0.1101,0.7183,9.0649,35.1771,104.1291,-38.6608,1.23,Standby
1095,09:01:16,683,T,1.9,60.76,8.63,-0.0129,0.0011,0.0052,-0.0718,0.8141,9.0027,38.2438,104.3083,-38.1407,1.69,Standby
1095,09:01:16,684,T,1.9,60.56,8.63,-0.0057,0.0151,0.0087,-0.1532,0.7231,8.9979,37.3418,104.4875,-37.9674,1.61,Standby
1095,09:01:16,685,T,1.8,60.27,8.63,-0.0092,0.0048,0.0006,-0.091,0.7327,9.108,36.8006,103.233,-37.794,0.56,Standby
